transaction_id,merchant_id,category,region,channel,merchant_segment,transaction_date,amount,status
398,1103,Electronics,East,In-Store,Medium,2025-08-15,1197.37,Approved
399,2875,Restaurant,West,In-Store,Small,2025-11-29,715.63,Approved
400,1253,Retail,South,In-Store,Medium,2026-02-19,313.94,Approved
401,2250,Fuel,North,In-Store,Medium,2025-09-19,4138.97,Approved
402,2135,Grocery,West,In-Store,Large,2025-08-27,873.91,Declined
403,1509,Grocery,West,Online,Small,2026-02-13,1727.05,Approved
404,2496,Grocery,South,In-Store,Medium,2025-08-29,1704.11,Approved
405,1098,Restaurant,West,Online,Small,2025-11-01,296.57,Approved
406,1152,Restaurant,North,Online,Medium,2026-03-07,1061.62,Approved
407,2884,Retail,West,Online,Medium,2025-09-29,2165.25,Approved
408,1913,Retail,East,In-Store,Small,2026-03-18,3590.45,Approved
409,2919,Retail,South,Online,Medium,2025-09-06,683.23,Approved
410,1877,Electronics,West,In-Store,Small,2026-01-13,4165.93,Approved
411,1337,Restaurant,North,In-Store,Small,2026-06-16,1119.96,Approved
412,2729,Grocery,North,In-Store,Small,2025-10-11,554.11,Approved
413,1821,Restaurant,East,In-Store,Small,2025-11-13,700.86,Approved
414,2186,Restaurant,West,In-Store,Small,2026-03-09,613.7,Approved
415,2743,Retail,North,In-Store,Small,2025-08-20,3407.29,Approved
416,1956,Electronics,East,Online,Large,2026-05-07,11856.79,Approved
417,2704,Restaurant,West,In-Store,Large,2026-02-11,880.4,Approved
418,1160,Travel,West,In-Store,Large,2026-02-19,20653.55,Approved
419,2603,Grocery,East,Online,Small,2025-12-24,1040.96,Approved
420,1800,Restaurant,West,Online,Small,2026-06-10,1127.07,Approved
421,1397,Travel,South,In-Store,Small,2026-01-31,17973.8,Approved
422,2300,Fuel,West,In-Store,Small,2026-03-28,1504.45,Approved
423,1815,Travel,East,Online,Small,2026-05-01,17562.45,Declined
424,2939,Restaurant,East,In-Store,Small,2026-05-04,247.3,Approved
425,2527,Grocery,South,In-Store,Small,2025-07-14,30.0,Approved
426,2919,Travel,North,In-Store,Small,2025-08-09,15093.26,Approved
427,2415,Restaurant,North,In-Store,Medium,2025-10-29,860.63,Approved
428,2158,Restaurant,East,Online,Medium,2025-12-06,505.15,Approved
429,2218,RESTAURANT,South,Online,Medium,2026-04-04,1452.0,Approved
430,1400,Restaurant,East,In-Store,Small,2025-08-17,199.12,Approved
431,1639,Retail,West,Online,Small,2026-06-26,605.61,Approved
432,2056,Retail,West,In-Store,Small,2025-10-02,575.45,Approved
433,1687,Retail,South,Online,Small,2025-07-22,1441.5,Approved
434,1459,Electronics,South,Online,Large,2026-03-29,12178.27,Approved
435,1954,Grocery,West,In-Store,Large,2025-08-27,1262.11,Approved
436,2906,Electronics,South,Online,Large,2026-06-08,8781.55,Declined
437,1469,Travel,West,Online,Small,2025-10-04,17188.99,Declined
438,2398,Restaurant,West,In-Store,Medium,2025-09-29,336.16,Approved
439,2045,Retail,West,In-Store,Large,2025-10-04,523.79,Approved
440,1749,Electronics,North,Online,Medium,2025-09-19,19354.56,Approved
441,2693,Restaurant,,In-Store,Small,2026-05-26,168.81,Approved
442,1037,Restaurant,West,Online,Small,2025-10-19,777.55,Approved
443,1229,Retail,North,In-Store,Small,2026-03-22,3565.81,Approved
444,2388,Retail,West,In-Store,Medium,2025-09-29,2555.55,Approved
445,1562,Retail,South,In-Store,Small,2025-07-22,1199.79,Declined
446,1437,Restaurant,West,In-Store,Small,2026-01-25,157.61,Approved
447,2799,Retail,East,Online,Small,2025-08-14,2505.59,Approved
448,2306,Grocery,East,In-Store,Small,2025-10-26,1767.59,Approved
449,1026,Retail,East,Online,Medium,2025-12-26,3311.64,Approved
450,1225,Grocery,West,In-Store,Small,2025-12-07,1007.03,Approved
451,2300,Travel,East,Online,Small,2026-01-23,20510.02,Declined
452,1797,Travel,South,In-Store,Small,2026-03-23,8302.61,Approved
453,2632,Retail,South,In-Store,Medium,2025-09-13,868.59,Approved
454,1283,Travel,West,Online,Small,2025-08-08,27081.09,Declined
455,1878,Restaurant,East,In-Store,Medium,2026-02-06,613.39,Approved
456,1959,Retail,West,In-Store,Small,2025-10-17,1128.41,Approved
457,2504,Travel,West,Online,Medium,2026-06-18,1397.96,Approved
458,1452,RESTAURANT,East,Online,Small,2025-08-21,2318.04,Approved
459,2019,Retail,North,In-Store,Medium,2025-11-19,2692.87,Approved
460,2852,Restaurant,West,In-Store,Small,2025-08-26,836.78,Approved
461,1815,Restaurant,North,In-Store,Small,2026-04-17,1861.73,Approved
462,1658,Retail,,In-Store,Medium,2026-05-23,528.02,Approved
463,2539,Fuel,North,In-Store,Small,2026-04-10,1000.6,Approved
464,1546,Retail,North,In-Store,Small,2026-06-19,900.76,Approved
465,2215,Retail,West,In-Store,Small,2026-04-04,6674.55,Approved
466,2072,Grocery,North,Online,Medium,2025-07-10,730.86,Approved
467,2535,Grocery,North,In-Store,Small,2025-07-02,1886.07,Approved
468,1016,Fuel,South,In-Store,Medium,2026-06-11,2586.0,Approved
469,2195,Electronics,East,In-Store,Small,2025-12-25,6816.66,Approved
470,2243,Electronics,South,In-Store,Small,2026-02-27,2295.17,Approved
471,1157,Fuel,South,In-Store,Small,2025-09-09,977.04,Approved
472,1476,Restaurant,South,In-Store,Small,2025-09-22,2699.27,Approved
473,2069,Grocery,North,In-Store,Medium,2025-12-17,735.64,Approved
474,2396,Electronics,South,In-Store,Medium,2026-02-27,2762.15,Approved
475,1517,Grocery,West,In-Store,Medium,2025-12-07,1529.31,Approved
476,1098,Fuel,West,Online,Medium,2026-05-30,1841.27,Approved
477,2915,Restaurant,North,Online,Large,2025-10-08,314.82,Approved
478,2768,Retail,East,In-Store,Large,2026-04-30,3727.66,Approved
479,2060,Fuel,South,In-Store,Medium,2026-03-19,2313.53,Approved
480,1279,Retail,West,In-Store,Small,2026-05-25,3724.09,Approved
481,2372,Grocery,North,In-Store,Small,2026-04-16,685.62,Approved
482,1496,Restaurant,North,Online,Medium,2026-03-09,545.01,Approved
483,1301,Grocery,West,In-Store,Small,2026-04-09,1858.32,Approved
484,1180,Fuel,West,Online,Small,2026-06-22,980.34,Approved
485,1606,Retail,East,Online,Small,2026-04-03,2108.07,Approved
486,2122,Restaurant,North,In-Store,Small,2026-05-16,515.3,Approved
487,1699,Restaurant,West,In-Store,Small,2025-08-30,418.64,Approved
488,1992,Electronics,,In-Store,Medium,2025-12-11,3376.98,Approved
489,2139,Grocery,North,Online,Small,2025-07-23,3254.66,Approved
490,1190,Restaurant,West,Online,Medium,2026-06-22,476.93,Approved
491,1252,Restaurant,South,In-Store,Medium,2025-09-29,640.05,Approved
492,1980,Electronics,North,Online,Medium,2026-05-24,6976.36,Approved
493,1927,Electronics,West,In-Store,Small,2025-11-06,9734.22,Approved
494,2184,Restaurant,South,In-Store,Medium,2026-02-27,875.09,Approved
495,2279,Retail,East,In-Store,Medium,2026-05-19,948.0,Approved
496,2346,Electronics,West,Online,Medium,2025-07-06,1129.42,Approved
497,1127,Travel,East,In-Store,Medium,2025-09-12,16492.1,Declined
498,1017,Fuel,North,In-Store,Small,2025-08-01,1406.86,Approved
499,2816,Retail,West,In-Store,Medium,2026-03-04,904.91,Declined
500,2758,Grocery,South,Online,Medium,2026-04-24,283.57,Approved
501,1565,Travel,West,In-Store,Medium,2026-02-17,6207.46,Approved
502,1569,Fuel,North,In-Store,Medium,2026-04-10,1118.83,Approved
503,2346,Retail,South,Online,Large,2025-11-10,1930.27,Approved
504,2895,Restaurant,East,In-Store,Small,2026-05-05,1333.48,Declined
505,1685,Retail,West,Online,Small,2025-11-09,1011.93,Approved
506,2815,ELECTRONICS,West,In-Store,Small,2025-12-14,5754.96,Approved
507,1625,Retail,North,Online,Small,2026-06-21,1149.0,Approved
508,2311,Retail,North,Online,Small,2025-09-20,2013.01,Approved
509,2966,Travel,South,Online,Small,2025-09-18,19824.04,Approved
510,1853,Restaurant,North,In-Store,Small,2025-12-06,161.95,Approved
511,2686,Restaurant,East,Online,Small,2025-08-18,401.77,Approved
512,1961,Retail,West,Online,Small,2026-01-02,749.44,Approved
513,2662,Grocery,East,In-Store,Small,2026-05-18,1383.91,Approved
514,1154,Grocery,East,In-Store,Small,2026-04-30,1509.91,Approved
515,1489,Electronics,South,In-Store,Small,2026-05-22,2561.34,Approved
516,2409,Fuel,East,In-Store,Small,2026-04-21,2187.98,Approved
517,1784,Retail,East,In-Store,Large,2025-11-02,1378.4,Approved
518,2127,Grocery,West,Online,Small,2026-03-03,2004.82,Approved
519,2952,Restaurant,East,Online,Small,2025-11-27,2425.48,Approved
520,2416,Restaurant,East,Online,Medium,2026-02-18,576.0,Approved
521,2834,Restaurant,West,In-Store,Small,2026-04-25,634.38,Approved
522,1245,Retail,West,In-Store,Small,2025-12-25,3128.99,Approved
523,2199,Restaurant,West,In-Store,Medium,2025-12-20,590.54,Approved
524,2062,Retail,North,In-Store,Medium,2025-09-06,1378.06,Approved
525,2500,Grocery,East,In-Store,Medium,2025-12-24,853.47,Approved
526,2705,Retail,South,Online,Small,2025-09-16,2860.53,Approved
527,1758,Travel,East,Online,Small,2025-08-11,5529.12,Declined
528,1537,Retail,East,Online,Medium,2026-04-23,3034.78,Approved
529,2890,Restaurant,East,In-Store,Small,2025-09-02,1211.77,Approved
530,2841,Restaurant,West,Online,Small,2025-08-28,964.54,Approved
531,1920,Restaurant,,Online,Small,2025-12-04,542.49,Approved
532,1407,Restaurant,East,In-Store,Small,2026-02-16,920.78,Approved
533,1524,Grocery,West,In-Store,Small,2025-12-07,716.41,Approved
534,1827,Electronics,West,In-Store,Small,2025-07-26,3346.19,Approved
535,2529,Retail,North,In-Store,Small,2025-10-11,1524.57,Approved
536,1902,Retail,North,In-Store,Small,2026-06-09,628.19,Approved
537,2848,Electronics,North,In-Store,Small,2026-01-28,5665.63,Approved
538,1035,Restaurant,East,In-Store,Large,2026-05-04,355.8,Approved
539,1684,Restaurant,East,In-Store,Large,2026-01-10,807.79,Approved
540,1019,Travel,East,Online,Small,2025-12-22,9681.14,Approved
541,1320,Grocery,West,In-Store,Small,2025-11-16,995.26,Approved
542,2799,Travel,North,Online,Medium,2025-12-13,18096.79,Declined
543,1511,Grocery,West,In-Store,Medium,2026-02-07,412.15,Approved
544,1399,Restaurant,North,Online,Medium,2025-10-14,1397.82,Approved
545,1653,Retail,West,Online,Large,2026-02-20,210.75,Approved
546,1971,Restaurant,West,In-Store,Medium,2025-09-19,1031.13,Approved
547,2906,Grocery,East,In-Store,Large,2026-06-10,2022.14,Approved
548,1470,Electronics,South,Online,Medium,2026-02-11,3398.84,Approved
549,2166,Retail,North,Online,Small,2025-12-04,1280.32,Approved
550,2115,Restaurant,West,Online,Small,2025-07-07,709.2,Approved
551,2377,Retail,North,In-Store,Small,2025-08-17,1442.11,Approved
552,1833,Restaurant,South,Online,Large,2026-04-23,596.35,Approved
553,2823,Retail,East,In-Store,Large,2025-07-19,458.76,Declined
554,1726,Travel,East,In-Store,Small,2026-03-27,6358.11,Approved
555,2982,Fuel,South,In-Store,Small,2025-11-08,243.32,Declined
556,1853,Retail,East,Online,Small,2026-06-12,798.19,Approved
557,1050,Restaurant,West,In-Store,Large,2025-10-23,464.1,Approved
558,2688,Restaurant,East,In-Store,Small,2026-06-06,287.39,Approved
559,2721,Restaurant,South,In-Store,Large,2025-08-16,760.97,Approved
560,1574,Restaurant,West,In-Store,Small,2026-01-29,1328.07,Approved
561,2213,Grocery,East,Online,Small,2025-10-25,1858.63,Approved
562,2148,Restaurant,South,Online,Medium,2025-11-13,154.57,Approved
563,1149,Fuel,East,Online,Medium,2025-12-19,627.59,Approved
564,1313,Travel,South,Online,Small,2026-05-05,4381.87,Declined
565,1569,Travel,West,Online,Medium,2026-06-12,9647.84,Declined
566,2365,Retail,South,In-Store,Small,2026-04-27,732.76,Approved
567,1304,Grocery,West,In-Store,Small,2026-05-02,1881.96,Approved
568,2715,Retail,West,In-Store,Small,2025-12-02,5557.81,Approved
569,1681,Retail,North,Online,Small,2026-03-06,1016.8,Approved
570,1837,Retail,North,In-Store,Small,2026-01-29,1756.92,Approved
571,2806,Fuel,West,Online,Medium,2025-09-05,3185.6,Approved
572,2077,Retail,North,Online,Large,2025-07-27,600.39,Approved
573,2002,Retail,North,In-Store,Small,2025-12-26,2752.92,Approved
574,1443,Retail,South,Online,Small,2026-05-19,507.48,Approved
575,1612,Restaurant,North,In-Store,Large,2026-01-06,1352.8,Declined
576,1992,Restaurant,North,Online,Medium,2025-10-20,403.38,Approved
577,1263,Restaurant,North,Online,Medium,2026-03-23,1182.77,Approved
578,2076,Grocery,West,In-Store,Small,2025-08-31,401.84,Approved
579,2595,Retail,West,In-Store,Small,2025-09-17,6982.5,Approved
580,2003,Electronics,North,In-Store,Large,2026-06-16,4886.29,Approved
581,2643,Grocery,East,In-Store,Medium,2026-05-24,941.18,Approved
582,1004,Restaurant,North,Online,Medium,2025-09-16,255.65,Approved
583,2126,Travel,South,Online,Small,2025-09-21,4912.27,Declined
584,2219,Grocery,South,In-Store,Large,2026-06-03,1052.51,Approved
585,1773,Grocery,North,In-Store,Medium,2025-09-14,936.5,Declined
586,1876,Grocery,West,In-Store,Medium,2025-11-28,1098.16,Approved
587,1991,Grocery,West,In-Store,Small,2026-01-27,1449.67,Approved
588,1883,Restaurant,East,Online,Small,2026-04-04,563.89,Approved
589,2373,Grocery,North,In-Store,Medium,2025-07-05,1034.21,Approved
590,1046,Retail,East,In-Store,Medium,2026-04-07,1465.21,Approved
591,1866,Travel,West,In-Store,Small,2026-01-16,6735.59,Approved
592,1822,Retail,South,In-Store,Small,2025-11-09,1828.35,Approved
593,1935,Electronics,North,Online,Medium,2025-09-05,6862.46,Approved
594,2843,Retail,East,Online,Medium,2026-02-03,2350.15,Approved
595,1655,Grocery,East,In-Store,Large,2025-07-20,1458.55,Approved
596,1268,Electronics,,In-Store,Small,2025-11-02,10901.68,Approved
597,1369,Electronics,West,Online,Medium,2026-01-20,8853.06,Approved
598,1635,Grocery,East,Online,Large,2026-04-19,1436.49,Approved
599,2129,Restaurant,North,In-Store,Small,2026-04-25,1092.73,Approved
600,2693,Electronics,North,In-Store,Small,2025-07-09,2584.86,Approved
601,2682,Grocery,West,Online,Small,2025-07-04,1892.41,Approved
602,1656,Grocery,West,In-Store,Large,2026-06-10,1106.65,Approved
603,1119,Fuel,South,In-Store,Small,2025-11-30,1497.0,Approved
604,1830,Retail,South,Online,Small,2026-02-28,589.03,Approved
605,2810,Restaurant,East,In-Store,Small,2025-11-01,1221.25,Approved
606,2627,Travel,East,In-Store,Small,2025-10-10,7201.09,Approved
607,2081,Grocery,North,In-Store,Large,2025-12-09,2611.91,Approved
608,2974,Retail,North,In-Store,Small,2025-10-21,1473.65,Approved
609,2369,Grocery,North,Online,Medium,2026-03-17,80.68,Approved
610,1740,Retail,West,In-Store,Small,2025-11-18,2253.57,Approved
611,2497,Grocery,West,In-Store,Small,2025-07-15,3654.58,Approved
612,1116,Electronics,East,In-Store,Medium,2026-04-15,9732.18,Approved
613,2853,Restaurant,South,In-Store,Small,2026-05-29,608.91,Approved
614,1790,Grocery,North,In-Store,Small,2025-07-12,246.94,Approved
615,2150,Electronics,East,Online,Large,2025-10-02,6895.71,Approved
616,2416,Retail,East,In-Store,Small,2025-07-08,2682.59,Approved
617,2931,Retail,East,Online,Large,2025-10-29,1569.63,Approved
618,2012,Restaurant,North,In-Store,Small,2025-12-21,1179.92,Approved
619,2664,Electronics,East,In-Store,Small,2025-08-14,5227.9,Declined
620,2081,Retail,West,Online,Small,2026-04-27,1103.85,Approved
621,1633,Retail,North,In-Store,Small,2025-09-07,3948.47,Declined
622,1512,Retail,West,In-Store,Large,2025-08-24,494.63,Approved
623,2774,Retail,West,In-Store,Small,2026-03-25,2909.83,Approved
624,1801,Grocery,North,Online,Medium,2026-01-22,1524.33,Approved
625,2119,Grocery,East,In-Store,Large,2026-06-16,1126.46,Approved
626,2661,Retail,North,Online,Small,2026-05-10,2031.47,Approved
627,2141,Grocery,East,Online,Small,2026-01-18,2069.16,Approved
628,1559,Grocery,South,Online,Large,2025-10-21,847.58,Approved
629,2624,Retail,West,Online,Small,2025-07-12,1673.86,Approved
630,1487,Restaurant,South,In-Store,Medium,2025-08-31,676.95,Approved
631,2260,Electronics,South,Online,Small,2025-07-11,14718.47,Approved
632,2908,Grocery,West,In-Store,Small,2026-02-20,3920.77,Approved
633,1896,Grocery,West,In-Store,Large,2025-08-09,1198.22,Approved
634,2295,Restaurant,North,In-Store,Small,2025-09-07,502.63,Approved
635,2212,Electronics,South,In-Store,Medium,2026-01-25,8101.25,Approved
636,1703,Travel,North,In-Store,Medium,2025-09-04,21351.44,Approved
637,2470,Electronics,North,Online,Medium,2026-04-05,2692.27,Approved
638,1580,Fuel,East,In-Store,Large,2026-03-20,438.04,Approved
639,1789,Fuel,North,In-Store,Medium,2026-03-11,1888.21,Approved
640,1860,Electronics,North,Online,Medium,2026-03-08,9255.32,Approved
641,1246,Restaurant,East,In-Store,Small,2026-05-10,117.61,Declined
642,2986,Electronics,East,In-Store,Small,2026-06-02,6982.97,Approved
643,2099,Restaurant,West,In-Store,Small,2025-10-24,1687.06,Approved
644,1153,Electronics,East,In-Store,Medium,2026-06-12,365.33,Approved
645,2679,Retail,West,Online,Small,2026-01-05,790.84,Approved
646,2458,Grocery,East,In-Store,Small,2026-04-26,155.28,Approved
647,1996,Restaurant,South,In-Store,Medium,2026-03-01,581.69,Approved
648,2109,Grocery,East,In-Store,Small,2026-03-31,312.2,Approved
649,1696,Restaurant,West,Online,Small,2026-04-21,1546.85,Approved
650,2308,Retail,South,In-Store,Medium,2026-03-25,1215.91,Approved
651,2997,Electronics,South,Online,Small,2026-06-26,2168.38,Approved
652,2243,Grocery,East,In-Store,Small,2025-08-23,1326.71,Approved
653,2092,Restaurant,South,Online,Small,2026-05-05,37.22,Approved
654,2070,Retail,East,Online,Small,2026-05-20,1880.68,Approved
655,2008,Restaurant,West,Online,Medium,2026-02-25,1569.79,Approved
656,1093,Grocery,North,In-Store,Medium,2025-07-02,568.5,Approved
657,2773,Fuel,East,Online,Medium,2025-12-13,1806.79,Declined
658,1957,Grocery,West,In-Store,Small,2025-11-04,1792.94,Approved
659,2011,Restaurant,North,In-Store,Small,2026-06-26,1231.16,Approved
660,1452,RETAIL,North,In-Store,Large,2025-09-21,1257.56,Approved
661,2227,Fuel,South,In-Store,Small,2025-09-18,2205.96,Approved
662,1911,Restaurant,North,In-Store,Small,2025-12-28,1038.63,Approved
663,1217,TRAVEL,East,In-Store,Small,2025-09-01,26051.8,Approved
664,1473,Retail,East,Online,Medium,2025-07-16,1566.66,Approved
665,1431,Grocery,West,In-Store,Small,2026-06-03,1627.27,Approved
666,1340,Electronics,North,In-Store,Small,2026-05-09,8225.09,Declined
667,1550,Retail,South,In-Store,Large,2025-11-01,1375.38,Approved
668,2635,Grocery,West,Online,Small,2025-08-31,1372.6,Approved
669,2312,Travel,West,Online,Medium,2026-04-05,1717.45,Declined
670,2277,Retail,North,In-Store,Small,2025-08-09,3670.65,Approved
671,2757,Retail,North,In-Store,Medium,2026-04-20,3040.86,Approved
672,1356,Travel,West,In-Store,Small,2026-04-16,7473.46,Approved
673,1022,Restaurant,North,In-Store,Large,2026-02-11,3091.35,Approved
674,2785,Electronics,East,Online,Small,2026-03-10,6309.5,Approved
675,1521,Restaurant,North,Online,Medium,2026-04-13,712.08,Approved
676,2781,Restaurant,South,Online,Medium,2025-08-10,349.2,Approved
677,2860,Retail,North,In-Store,Small,2026-06-18,583.35,Approved
678,2123,Restaurant,East,Online,Medium,2025-07-05,537.55,Approved
679,1801,Retail,East,Online,Medium,2025-08-30,3487.75,Declined
680,2203,Retail,North,In-Store,Medium,2026-04-06,754.95,Approved
681,2246,Grocery,North,Online,Small,2026-01-26,815.23,Approved
682,2929,Fuel,South,In-Store,Small,2025-12-27,2479.67,Approved
683,1761,Grocery,North,In-Store,Medium,2025-10-03,502.14,Approved
684,2682,RESTAURANT,North,Online,Large,2025-12-02,952.01,Approved
685,1441,Fuel,,In-Store,Small,2025-08-25,567.13,Declined
686,2631,Retail,North,In-Store,Small,2026-03-12,3193.06,Approved
687,1768,Retail,East,In-Store,Small,2025-08-30,1373.85,Approved
688,2015,Retail,West,In-Store,Medium,2026-02-21,3844.28,Approved
689,2348,Retail,North,In-Store,Small,2026-03-23,1447.41,Approved
690,1515,Electronics,North,In-Store,Small,2026-06-10,2805.94,Approved
691,2039,Retail,South,Online,Small,2025-10-27,1745.72,Declined
692,1791,Travel,North,In-Store,Medium,2025-11-15,9990.99,Declined
